ID                                        0x3020
Delivery_person_ID             RANCHIRES010DEL01
Delivery_person_Age                    21.000000
Delivery_person_Ratings                 4.100000
Restaurant_latitude                    23.354422
Restaurant_longitude                   85.332900
Delivery_location_latitude             23.364422
Delivery_location_longitude            85.342900
Order_Date                            15-03-2022
Time_Orderd                                 8:20
Time_Order_picked                           8:25
Weather conditions                         Windy
Road_traffic_density                         Low
Vehicle_condition                              0
Type_of_order                              Snack
Type_of_vehicle                       motorcycle
multiple_deliveries                     1.000000
Festival                                      No
City                               Metropolitian
Time_taken (min)                       24.000000
Name: 23868, dtype: object
