ID                                       0x48b
Delivery_person_ID             CHENRES010DEL02
Delivery_person_Age                        NaN
Delivery_person_Ratings                    NaN
Restaurant_latitude                 -13.066762
Restaurant_longitude                -80.251865
Delivery_location_latitude           13.086762
Delivery_location_longitude          80.271865
Order_Date                          11-03-2022
Time_Orderd                                NaN
Time_Order_picked                         9:30
Weather conditions                      Cloudy
Road_traffic_density                       Low
Vehicle_condition                            0
Type_of_order                            Snack
Type_of_vehicle                     motorcycle
multiple_deliveries                   0.000000
Festival                                    No
City                                     Urban
Time_taken (min)                     18.000000
Name: 42630, dtype: object
