ID                                    0xc364
Delivery_person_ID             AGRRES02DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.04
Delivery_location_longitude             0.04
Order_Date                        11-02-2022
Time_Orderd                              NaN
Time_Order_picked                      17:10
Weather conditions                       NaN
Road_traffic_density                     NaN
Vehicle_condition                          3
Type_of_order                           Meal
Type_of_vehicle                      bicycle
multiple_deliveries                     1.00
Festival                                  No
City                                   Urban
Time_taken (min)                       11.00
Name: 32393, dtype: object
