ID                                       0x2f65
Delivery_person_ID                MYSRES04DEL01
Delivery_person_Age                   20.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   12.308500
Restaurant_longitude                  76.665808
Delivery_location_latitude            12.318500
Delivery_location_longitude           76.675808
Order_Date                           28-03-2022
Time_Orderd                                9:50
Time_Order_picked                          9:60
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      10.000000
Name: 35569, dtype: object
