ID                                     0x65b0
Delivery_person_ID             BANGRES02DEL01
Delivery_person_Age                 20.000000
Delivery_person_Ratings              2.600000
Restaurant_latitude                 12.970221
Restaurant_longitude                77.645396
Delivery_location_latitude          13.080221
Delivery_location_longitude         77.755396
Order_Date                         27-03-2022
Time_Orderd                             22:25
Time_Order_picked                       22:35
Weather conditions                      Sunny
Road_traffic_density                      Low
Vehicle_condition                           1
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    32.000000
Name: 42695, dtype: object
