ID                                     0x6e14
Delivery_person_ID             CHENRES08DEL03
Delivery_person_Age                 30.000000
Delivery_person_Ratings              4.200000
Restaurant_latitude                 13.022394
Restaurant_longitude                80.242439
Delivery_location_latitude          13.082394
Delivery_location_longitude         80.302439
Order_Date                         21-03-2022
Time_Orderd                             23:55
Time_Order_picked                       24:10
Weather conditions                      Windy
Road_traffic_density                      Low
Vehicle_condition                           0
Type_of_order                           Snack
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    34.000000
Name: 32552, dtype: object
