ID                                    0x847c
Delivery_person_ID             HYDRES02DEL02
Delivery_person_Age                22.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                17.412330
Restaurant_longitude               78.449654
Delivery_location_latitude         17.542330
Delivery_location_longitude        78.579654
Order_Date                        12-03-2022
Time_Orderd                            21:50
Time_Order_picked                      22:05
Weather conditions                     Sunny
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                      NaN
Festival                                  No
City                           Metropolitian
Time_taken (min)                   21.000000
Name: 42815, dtype: object
