ID                                       0x7d00
Delivery_person_ID             RANCHIRES19DEL01
Delivery_person_Age                   31.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   23.333017
Restaurant_longitude                  85.317200
Delivery_location_latitude            23.343017
Delivery_location_longitude           85.327200
Order_Date                           24-03-2022
Time_Orderd                                8:15
Time_Order_picked                          8:30
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                            Drinks
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      29.000000
Name: 25122, dtype: object
