ID                                       0x4d28
Delivery_person_ID                MUMRES18DEL02
Delivery_person_Age                   24.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   19.109300
Restaurant_longitude                  72.825451
Delivery_location_latitude            19.189300
Delivery_location_longitude           72.905451
Order_Date                           04-04-2022
Time_Orderd                               17:15
Time_Order_picked                         17:20
Weather conditions                        Windy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      19.000000
Name: 42818, dtype: object
