ID                                    0x875a
Delivery_person_ID             HYDRES16DEL02
Delivery_person_Age                23.000000
Delivery_person_Ratings             4.900000
Restaurant_latitude                17.440827
Restaurant_longitude               78.393391
Delivery_location_latitude         17.460827
Delivery_location_longitude        78.413391
Order_Date                        24-03-2022
Time_Orderd                             8:30
Time_Order_picked                       8:45
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   12.000000
Name: 40933, dtype: object
