ID                                       0x3d22
Delivery_person_ID             RANCHIRES05DEL02
Delivery_person_Age                   36.000000
Delivery_person_Ratings                4.100000
Restaurant_latitude                   23.355164
Restaurant_longitude                  85.324097
Delivery_location_latitude            23.485164
Delivery_location_longitude           85.454097
Order_Date                           27-03-2022
Time_Orderd                               20:25
Time_Order_picked                         20:35
Weather conditions                        Windy
Road_traffic_density                        Jam
Vehicle_condition                             0
Type_of_order                             Snack
Type_of_vehicle                      motorcycle
multiple_deliveries                         NaN
Festival                                     No
City                              Metropolitian
Time_taken (min)                      35.000000
Name: 36418, dtype: object
