ID                                      0x48b9
Delivery_person_ID             COIMBRES07DEL01
Delivery_person_Age                  30.000000
Delivery_person_Ratings               4.000000
Restaurant_latitude                  10.961850
Restaurant_longitude                 76.971082
Delivery_location_latitude           11.071850
Delivery_location_longitude          77.081082
Order_Date                          18-03-2022
Time_Orderd                              17:55
Time_Order_picked                        18:10
Weather conditions                         Fog
Road_traffic_density                    Medium
Vehicle_condition                            2
Type_of_order                           Buffet
Type_of_vehicle                        scooter
multiple_deliveries                   0.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     31.000000
Name: 4916, dtype: object
