ID                                       0x53d7
Delivery_person_ID             RANCHIRES02DEL02
Delivery_person_Age                       22.00
Delivery_person_Ratings                    4.50
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.02
Delivery_location_longitude                0.02
Order_Date                           09-03-2022
Time_Orderd                                9:55
Time_Order_picked                         10:05
Weather conditions                          Fog
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                        0.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          19.00
Name: 44910, dtype: object
