ID                                       0x681e
Delivery_person_ID               PUNERES08DEL03
Delivery_person_Age                    35.00000
Delivery_person_Ratings                 4.90000
Restaurant_latitude                    18.53408
Restaurant_longitude                   73.89852
Delivery_location_latitude             18.56408
Delivery_location_longitude            73.92852
Order_Date                           03-04-2022
Time_Orderd                               20:10
Time_Order_picked                         20:25
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                     1.00000
Festival                                     No
City                              Metropolitian
Time_taken (min)                       34.00000
Name: 29074, dtype: object
