ID                                      0x23d2
Delivery_person_ID             COIMBRES05DEL01
Delivery_person_Age                  26.000000
Delivery_person_Ratings               5.000000
Restaurant_latitude                  11.022169
Restaurant_longitude                 76.999594
Delivery_location_latitude           11.062169
Delivery_location_longitude          77.039594
Order_Date                          24-03-2022
Time_Orderd                              14:60
Time_Order_picked                        15:15
Weather conditions                      Stormy
Road_traffic_density                      High
Vehicle_condition                            1
Type_of_order                           Buffet
Type_of_vehicle                        scooter
multiple_deliveries                   0.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     13.000000
Name: 9710, dtype: object
