ID                                    0xc127
Delivery_person_ID             KOCRES15DEL03
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                10.027364
Restaurant_longitude               76.308258
Delivery_location_latitude         10.057364
Delivery_location_longitude        76.338258
Order_Date                        13-02-2022
Time_Orderd                              NaN
Time_Order_picked                      18:30
Weather conditions                    Stormy
Road_traffic_density                  Medium
Vehicle_condition                          2
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   23.000000
Name: 44450, dtype: object
