ID                                       0x4762
Delivery_person_ID             RANCHIRES14DEL01
Delivery_person_Age                       31.00
Delivery_person_Ratings                    4.80
Restaurant_latitude                        0.00
Restaurant_longitude                       0.00
Delivery_location_latitude                 0.01
Delivery_location_longitude                0.01
Order_Date                           17-03-2022
Time_Orderd                               10:40
Time_Order_picked                         10:50
Weather conditions                       Cloudy
Road_traffic_density                        Low
Vehicle_condition                             0
Type_of_order                            Drinks
Type_of_vehicle                      motorcycle
multiple_deliveries                        0.00
Festival                                     No
City                              Metropolitian
Time_taken (min)                          28.00
Name: 32884, dtype: object
