ID                                    0xc157
Delivery_person_ID             KOCRES11DEL03
Delivery_person_Age                34.000000
Delivery_person_Ratings             4.100000
Restaurant_latitude                10.006881
Restaurant_longitude               76.345397
Delivery_location_latitude         10.066881
Delivery_location_longitude        76.405397
Order_Date                        11-02-2022
Time_Orderd                            19:25
Time_Order_picked                      19:30
Weather conditions                    Stormy
Road_traffic_density                     Jam
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   31.000000
Name: 31309, dtype: object
