ID                                    0xc486
Delivery_person_ID             DEHRES19DEL01
Delivery_person_Age                33.000000
Delivery_person_Ratings             3.600000
Restaurant_latitude                30.372202
Restaurant_longitude               78.077151
Delivery_location_latitude         30.482202
Delivery_location_longitude        78.187151
Order_Date                        12-02-2022
Time_Orderd                            19:15
Time_Order_picked                      19:30
Weather conditions                Sandstorms
Road_traffic_density                     Jam
Vehicle_condition                          2
Type_of_order                         Buffet
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   41.000000
Name: 43309, dtype: object
