ID                                    0x840e
Delivery_person_ID             HYDRES07DEL01
Delivery_person_Age                30.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                17.424114
Restaurant_longitude               78.347554
Delivery_location_latitude         17.464114
Delivery_location_longitude        78.387554
Order_Date                        01-03-2022
Time_Orderd                            14:20
Time_Order_picked                      14:35
Weather conditions                    Cloudy
Road_traffic_density                    High
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   26.000000
Name: 28917, dtype: object
