ID                                       0x690a
Delivery_person_ID              COIMBRES12DEL01
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   11.000762
Restaurant_longitude                  76.981876
Delivery_location_latitude            11.110762
Delivery_location_longitude           77.091876
Order_Date                           14-03-2022
Time_Orderd                               22:10
Time_Order_picked                         22:15
Weather conditions                        Sunny
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      23.000000
Name: 28910, dtype: object
