ID                                       0x2559
Delivery_person_ID                MYSRES18DEL03
Delivery_person_Age                   39.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   12.337928
Restaurant_longitude                  76.617889
Delivery_location_latitude            12.367928
Delivery_location_longitude           76.647889
Order_Date                           26-03-2022
Time_Orderd                               19:25
Time_Order_picked                         19:30
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      27.000000
Name: 9569, dtype: object
