ID                                     0x41d
Delivery_person_ID             SURRES04DEL03
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                21.173493
Restaurant_longitude               72.801953
Delivery_location_latitude         21.203493
Delivery_location_longitude        72.831953
Order_Date                        17-03-2022
Time_Orderd                              NaN
Time_Order_picked                      23:25
Weather conditions                       NaN
Road_traffic_density                     NaN
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   28.000000
Name: 11281, dtype: object
