ID                                      0x4a79
Delivery_person_ID             COIMBRES04DEL01
Delivery_person_Age                  22.000000
Delivery_person_Ratings               4.500000
Restaurant_latitude                  11.024839
Restaurant_longitude                 77.007003
Delivery_location_latitude           11.094839
Delivery_location_longitude          77.077003
Order_Date                          25-03-2022
Time_Orderd                              18:15
Time_Order_picked                        18:30
Weather conditions                       Windy
Road_traffic_density                    Medium
Vehicle_condition                            0
Type_of_order                           Buffet
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                                     Urban
Time_taken (min)                     26.000000
Name: 26653, dtype: object
