ID                                      0x81d6
Delivery_person_ID             COIMBRES03DEL03
Delivery_person_Age                  23.000000
Delivery_person_Ratings               4.500000
Restaurant_latitude                  11.025083
Restaurant_longitude                 77.015393
Delivery_location_latitude           11.085083
Delivery_location_longitude          77.075393
Order_Date                          15-03-2022
Time_Orderd                              20:45
Time_Order_picked                        20:60
Weather conditions                         Fog
Road_traffic_density                       Jam
Vehicle_condition                            1
Type_of_order                             Meal
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     29.000000
Name: 23997, dtype: object
