ID                                       0x6a18
Delivery_person_ID               BANGRES01DEL03
Delivery_person_Age                   21.000000
Delivery_person_Ratings                4.100000
Restaurant_latitude                   12.933284
Restaurant_longitude                  77.615428
Delivery_location_latitude            12.963284
Delivery_location_longitude           77.645428
Order_Date                           09-03-2022
Time_Orderd                               20:30
Time_Order_picked                         20:45
Weather conditions                          Fog
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      33.000000
Name: 42928, dtype: object
