ID                                      0x43b
Delivery_person_ID             PUNERES13DEL02
Delivery_person_Age                       NaN
Delivery_person_Ratings                   NaN
Restaurant_latitude                -18.562450
Restaurant_longitude               -73.916619
Delivery_location_latitude          18.612450
Delivery_location_longitude         73.966619
Order_Date                         19-03-2022
Time_Orderd                               NaN
Time_Order_picked                       17:35
Weather conditions                        NaN
Road_traffic_density                      NaN
Vehicle_condition                           3
Type_of_order                           Snack
Type_of_vehicle                       bicycle
multiple_deliveries                       NaN
Festival                                   No
City                            Metropolitian
Time_taken (min)                    37.000000
Name: 7812, dtype: object
