ID                                       0x28a4
Delivery_person_ID              COIMBRES02DEL01
Delivery_person_Age                   33.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   11.022477
Restaurant_longitude                  76.995667
Delivery_location_latitude            11.062477
Delivery_location_longitude           77.035667
Order_Date                           24-03-2022
Time_Orderd                               14:15
Time_Order_picked                         14:20
Weather conditions                       Cloudy
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      34.000000
Name: 30535, dtype: object
