ID                                     0x64d
Delivery_person_ID             SURRES04DEL01
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude                21.173493
Restaurant_longitude               72.801953
Delivery_location_latitude         21.283493
Delivery_location_longitude        72.911953
Order_Date                        31-03-2022
Time_Orderd                            22:40
Time_Order_picked                      22:50
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                                     NaN
Time_taken (min)                   14.000000
Name: 15957, dtype: object
