ID                                       0x8e92
Delivery_person_ID             RANCHIRES06DEL03
Delivery_person_Age                   36.000000
Delivery_person_Ratings                4.300000
Restaurant_latitude                   23.357804
Restaurant_longitude                  85.325146
Delivery_location_latitude            23.447804
Delivery_location_longitude           85.415146
Order_Date                           25-03-2022
Time_Orderd                               21:10
Time_Order_picked                         21:25
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                            Buffet
Type_of_vehicle                      motorcycle
multiple_deliveries                    2.000000
Festival                                     No
City                                        NaN
Time_taken (min)                      33.000000
Name: 22136, dtype: object
