ID                                    0x270a
Delivery_person_ID             JAPRES17DEL01
Delivery_person_Age                28.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                26.892312
Restaurant_longitude               75.806896
Delivery_location_latitude         26.902313
Delivery_location_longitude        75.816896
Order_Date                        21-03-2022
Time_Orderd                             8:10
Time_Order_picked                       8:20
Weather conditions                Sandstorms
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   14.000000
Name: 2887, dtype: object
