ID                                    0xc490
Delivery_person_ID             BHPRES01DEL01
Delivery_person_Age                34.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                23.211529
Restaurant_longitude               77.419399
Delivery_location_latitude         23.251529
Delivery_location_longitude        77.459399
Order_Date                        11-02-2022
Time_Orderd                            14:35
Time_Order_picked                      14:50
Weather conditions                    Cloudy
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   30.000000
Name: 23739, dtype: object
