ID                                     0x246f
Delivery_person_ID             PUNERES11DEL01
Delivery_person_Age                 24.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 18.533811
Restaurant_longitude                73.899315
Delivery_location_latitude          18.573811
Delivery_location_longitude         73.939315
Order_Date                         01-04-2022
Time_Orderd                             16:20
Time_Order_picked                       16:25
Weather conditions                     Cloudy
Road_traffic_density                   Medium
Vehicle_condition                           1
Type_of_order                           Snack
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    19.000000
Name: 8284, dtype: object
