ID                                    0x578f
Delivery_person_ID             JAPRES06DEL01
Delivery_person_Age                32.000000
Delivery_person_Ratings             3.500000
Restaurant_latitude                26.911927
Restaurant_longitude               75.797282
Delivery_location_latitude         27.021927
Delivery_location_longitude        75.907282
Order_Date                        29-03-2022
Time_Orderd                            19:20
Time_Order_picked                      19:35
Weather conditions                     Windy
Road_traffic_density                     Jam
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   39.000000
Name: 27259, dtype: object
