ID                                    0x442a
Delivery_person_ID             MUMRES04DEL02
Delivery_person_Age                26.000000
Delivery_person_Ratings             4.900000
Restaurant_latitude                19.254567
Restaurant_longitude               72.848923
Delivery_location_latitude         19.304567
Delivery_location_longitude        72.898923
Order_Date                        21-03-2022
Time_Orderd                            18:10
Time_Order_picked                      18:20
Weather conditions                     Sunny
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   24.000000
Name: 33845, dtype: object
