ID                                       0x14f4
Delivery_person_ID                MUMRES07DEL01
Delivery_person_Age                   28.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   19.091458
Restaurant_longitude                  72.827808
Delivery_location_latitude            19.201458
Delivery_location_longitude           72.937808
Order_Date                           20-03-2022
Time_Orderd                               20:60
Time_Order_picked                         21:05
Weather conditions                       Stormy
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      16.000000
Name: 3952, dtype: object
