ID                                     0xb031
Delivery_person_ID             PUNERES08DEL03
Delivery_person_Age                  22.00000
Delivery_person_Ratings               4.50000
Restaurant_latitude                  18.53408
Restaurant_longitude                 73.89852
Delivery_location_latitude           18.62408
Delivery_location_longitude          73.98852
Order_Date                         29-03-2022
Time_Orderd                             17:20
Time_Order_picked                       17:25
Weather conditions                      Sunny
Road_traffic_density                   Medium
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                   1.00000
Festival                                  NaN
City                            Metropolitian
Time_taken (min)                     12.00000
Name: 22308, dtype: object
