ID                                       0x413
Delivery_person_ID             COIMBRES14DEL03
Delivery_person_Age                        NaN
Delivery_person_Ratings                    NaN
Restaurant_latitude                 -11.003681
Restaurant_longitude                -76.975525
Delivery_location_latitude           11.093681
Delivery_location_longitude          77.065525
Order_Date                          23-03-2022
Time_Orderd                                NaN
Time_Order_picked                        21:50
Weather conditions                         NaN
Road_traffic_density                       NaN
Vehicle_condition                            3
Type_of_order                           Drinks
Type_of_vehicle                        scooter
multiple_deliveries                   1.000000
Festival                                    No
City                                     Urban
Time_taken (min)                     44.000000
Name: 8085, dtype: object
