ID                                    0x251b
Delivery_person_ID             MYSRES17DEL02
Delivery_person_Age                31.000000
Delivery_person_Ratings             4.900000
Restaurant_latitude                12.326356
Restaurant_longitude               76.619103
Delivery_location_latitude         12.346356
Delivery_location_longitude        76.639103
Order_Date                        17-03-2022
Time_Orderd                             8:35
Time_Order_picked                       8:40
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   21.000000
Name: 8577, dtype: object
