ID                                     0x7e5
Delivery_person_ID             MUMRES19DEL01
Delivery_person_Age                35.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                19.131141
Restaurant_longitude               72.813074
Delivery_location_latitude         19.241141
Delivery_location_longitude        72.923074
Order_Date                        31-03-2022
Time_Orderd                            17:25
Time_Order_picked                      17:30
Weather conditions                     Sunny
Road_traffic_density                  Medium
Vehicle_condition                          2
Type_of_order                         Drinks
Type_of_vehicle                      scooter
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   15.000000
Name: 45518, dtype: object
