ID                                     0x4a58
Delivery_person_ID             INDORES01DEL02
Delivery_person_Age                 22.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 22.695207
Restaurant_longitude                75.866059
Delivery_location_latitude          22.745207
Delivery_location_longitude         75.916059
Order_Date                         03-04-2022
Time_Orderd                             21:25
Time_Order_picked                       21:40
Weather conditions                      Sunny
Road_traffic_density                      Jam
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                       scooter
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    15.000000
Name: 26573, dtype: object
