ID                                    0x78d0
Delivery_person_ID             MUMRES01DEL02
Delivery_person_Age                34.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                19.126630
Restaurant_longitude               72.829976
Delivery_location_latitude         19.176630
Delivery_location_longitude        72.879976
Order_Date                        03-03-2022
Time_Orderd                            18:45
Time_Order_picked                      18:60
Weather conditions                     Sunny
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                          Snack
Type_of_vehicle                      scooter
multiple_deliveries                      NaN
Festival                                  No
City                           Metropolitian
Time_taken (min)                   23.000000
Name: 32795, dtype: object
