ID                                        0x400
Delivery_person_ID              COIMBRES07DEL01
Delivery_person_Age                   50.000000
Delivery_person_Ratings                6.000000
Restaurant_latitude                   10.961850
Restaurant_longitude                  76.971082
Delivery_location_latitude            10.971850
Delivery_location_longitude           76.981082
Order_Date                           05-03-2022
Time_Orderd                                 NaN
Time_Order_picked                          9:15
Weather conditions                          NaN
Road_traffic_density                        NaN
Vehicle_condition                             3
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                                      Urban
Time_taken (min)                      14.000000
Name: 25428, dtype: object
