ID                                    0x463b
Delivery_person_ID             JAPRES01DEL01
Delivery_person_Age                30.000000
Delivery_person_Ratings             4.800000
Restaurant_latitude                26.905190
Restaurant_longitude               75.810753
Delivery_location_latitude         26.945190
Delivery_location_longitude        75.850753
Order_Date                        05-03-2022
Time_Orderd                            12:50
Time_Order_picked                      12:55
Weather conditions                     Sunny
Road_traffic_density                    High
Vehicle_condition                          1
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   16.000000
Name: 31813, dtype: object
