ID                                       0x96d8
Delivery_person_ID             RANCHIRES11DEL01
Delivery_person_Age                   30.000000
Delivery_person_Ratings                3.800000
Restaurant_latitude                   23.359194
Restaurant_longitude                  85.325447
Delivery_location_latitude            23.469194
Delivery_location_longitude           85.435447
Order_Date                           20-03-2022
Time_Orderd                               21:50
Time_Order_picked                         21:55
Weather conditions                       Stormy
Road_traffic_density                        Jam
Vehicle_condition                             1
Type_of_order                             Snack
Type_of_vehicle                      motorcycle
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      42.000000
Name: 28252, dtype: object
