ID                                    0x674c
Delivery_person_ID             HYDRES16DEL01
Delivery_person_Age                35.000000
Delivery_person_Ratings             4.700000
Restaurant_latitude                17.440827
Restaurant_longitude               78.393391
Delivery_location_latitude         17.480827
Delivery_location_longitude        78.433391
Order_Date                        26-03-2022
Time_Orderd                            14:30
Time_Order_picked                      14:45
Weather conditions                     Sunny
Road_traffic_density                    High
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 0.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   28.000000
Name: 28964, dtype: object
