ID                                    0xa205
Delivery_person_ID             JAPRES16DEL01
Delivery_person_Age                34.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                26.849596
Restaurant_longitude               75.800512
Delivery_location_latitude         26.859596
Delivery_location_longitude        75.810512
Order_Date                        24-03-2022
Time_Orderd                            10:45
Time_Order_picked                      10:50
Weather conditions                       Fog
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   20.000000
Name: 34797, dtype: object
