ID                                    0xe159
Delivery_person_ID             GOARES07DEL02
Delivery_person_Age                32.000000
Delivery_person_Ratings             3.700000
Restaurant_latitude                15.561295
Restaurant_longitude               73.749478
Delivery_location_latitude         15.691295
Delivery_location_longitude        73.879478
Order_Date                        14-02-2022
Time_Orderd                            21:40
Time_Order_picked                      21:45
Weather conditions                Sandstorms
Road_traffic_density                     Jam
Vehicle_condition                          2
Type_of_order                          Snack
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   42.000000
Name: 6151, dtype: object
