ID                                       0x6802
Delivery_person_ID                HYDRES11DEL02
Delivery_person_Age                   38.000000
Delivery_person_Ratings                4.500000
Restaurant_latitude                   17.430448
Restaurant_longitude                  78.418213
Delivery_location_latitude            17.560448
Delivery_location_longitude           78.548213
Order_Date                           04-03-2022
Time_Orderd                               21:15
Time_Order_picked                         21:30
Weather conditions                   Sandstorms
Road_traffic_density                        Jam
Vehicle_condition                             2
Type_of_order                             Snack
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      36.000000
Name: 2140, dtype: object
