ID                                    0xe106
Delivery_person_ID             DEHRES16DEL02
Delivery_person_Age                21.000000
Delivery_person_Ratings             4.000000
Restaurant_latitude                30.342509
Restaurant_longitude               78.061187
Delivery_location_latitude         30.362509
Delivery_location_longitude        78.081187
Order_Date                        15-02-2022
Time_Orderd                             8:60
Time_Order_picked                       9:05
Weather conditions                     Windy
Road_traffic_density                     Low
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   26.000000
Name: 4420, dtype: object
