ID                                       0x6d57
Delivery_person_ID               MYSRES010DEL01
Delivery_person_Age                   27.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   12.321214
Restaurant_longitude                  76.621094
Delivery_location_latitude            12.331214
Delivery_location_longitude           76.631094
Order_Date                           15-03-2022
Time_Orderd                               10:30
Time_Order_picked                         10:35
Weather conditions                       Cloudy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      15.000000
Name: 16660, dtype: object
