ID                                    0xe086
Delivery_person_ID             ALHRES07DEL01
Delivery_person_Age                28.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                25.449659
Restaurant_longitude               81.839744
Delivery_location_latitude         25.489659
Delivery_location_longitude        81.879744
Order_Date                        13-02-2022
Time_Orderd                            16:50
Time_Order_picked                      17:05
Weather conditions                    Cloudy
Road_traffic_density                  Medium
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   18.000000
Name: 35037, dtype: object
