ID                                     0x3a90
Delivery_person_ID             BANGRES12DEL01
Delivery_person_Age                 31.000000
Delivery_person_Ratings              4.700000
Restaurant_latitude                 12.939496
Restaurant_longitude                77.625999
Delivery_location_latitude          12.949496
Delivery_location_longitude         77.635999
Order_Date                         01-04-2022
Time_Orderd                             11:15
Time_Order_picked                       11:25
Weather conditions                     Cloudy
Road_traffic_density                     High
Vehicle_condition                           2
Type_of_order                           Snack
Type_of_vehicle                    motorcycle
multiple_deliveries                  1.000000
Festival                                   No
City                                    Urban
Time_taken (min)                    27.000000
Name: 15659, dtype: object
