ID                                       0x111d
Delivery_person_ID                HYDRES03DEL01
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   17.422819
Restaurant_longitude                  78.449578
Delivery_location_latitude            17.432819
Delivery_location_longitude           78.459578
Order_Date                           24-03-2022
Time_Orderd                                9:10
Time_Order_picked                          9:25
Weather conditions                        Windy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      22.000000
Name: 23699, dtype: object
