ID                                       0x47a7
Delivery_person_ID                JAPRES02DEL02
Delivery_person_Age                   23.000000
Delivery_person_Ratings                4.900000
Restaurant_latitude                   26.914142
Restaurant_longitude                  75.805704
Delivery_location_latitude            26.934142
Delivery_location_longitude           75.825704
Order_Date                           28-03-2022
Time_Orderd                               10:35
Time_Order_picked                         10:50
Weather conditions                   Sandstorms
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      15.000000
Name: 43465, dtype: object
