ID                                    0x86c7
Delivery_person_ID             SURRES19DEL02
Delivery_person_Age                27.000000
Delivery_person_Ratings             4.500000
Restaurant_latitude                21.149669
Restaurant_longitude               72.772629
Delivery_location_latitude         21.229669
Delivery_location_longitude        72.852629
Order_Date                        02-04-2022
Time_Orderd                            20:15
Time_Order_picked                      20:25
Weather conditions                    Cloudy
Road_traffic_density                     Jam
Vehicle_condition                          0
Type_of_order                         Drinks
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                                   Urban
Time_taken (min)                   40.000000
Name: 23440, dtype: object
