ID                                    0xc206
Delivery_person_ID             KOLRES14DEL01
Delivery_person_Age                34.000000
Delivery_person_Ratings             4.600000
Restaurant_latitude                22.552996
Restaurant_longitude               88.352310
Delivery_location_latitude         22.592996
Delivery_location_longitude        88.392310
Order_Date                        17-02-2022
Time_Orderd                            16:30
Time_Order_picked                      16:40
Weather conditions                     Sunny
Road_traffic_density                  Medium
Vehicle_condition                          0
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   26.000000
Name: 14612, dtype: object
