ID                                    0xb862
Delivery_person_ID             VADRES18DEL01
Delivery_person_Age                    25.00
Delivery_person_Ratings                 4.60
Restaurant_latitude                     0.00
Restaurant_longitude                    0.00
Delivery_location_latitude              0.04
Delivery_location_longitude             0.04
Order_Date                        05-04-2022
Time_Orderd                            13:60
Time_Order_picked                      14:05
Weather conditions                    Stormy
Road_traffic_density                    High
Vehicle_condition                          1
Type_of_order                           Meal
Type_of_vehicle                   motorcycle
multiple_deliveries                     1.00
Festival                                  No
City                                   Urban
Time_taken (min)                       10.00
Name: 37997, dtype: object
