ID                                       0x1f38
Delivery_person_ID               PUNERES04DEL01
Delivery_person_Age                   22.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   18.514210
Restaurant_longitude                  73.838429
Delivery_location_latitude            18.554210
Delivery_location_longitude           73.878429
Order_Date                           19-03-2022
Time_Orderd                               16:10
Time_Order_picked                         16:15
Weather conditions                        Windy
Road_traffic_density                     Medium
Vehicle_condition                             2
Type_of_order                            Buffet
Type_of_vehicle                electric_scooter
multiple_deliveries                    1.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      29.000000
Name: 14935, dtype: object
