ID                                      0x34d9
Delivery_person_ID             COIMBRES07DEL01
Delivery_person_Age                  37.000000
Delivery_person_Ratings               4.900000
Restaurant_latitude                  10.961850
Restaurant_longitude                 76.971082
Delivery_location_latitude           11.031850
Delivery_location_longitude          77.041082
Order_Date                          02-03-2022
Time_Orderd                              23:40
Time_Order_picked                        23:45
Weather conditions                       Sunny
Road_traffic_density                       Low
Vehicle_condition                            0
Type_of_order                            Snack
Type_of_vehicle                     motorcycle
multiple_deliveries                   1.000000
Festival                                    No
City                             Metropolitian
Time_taken (min)                     27.000000
Name: 32378, dtype: object
