ID                                       0x5e85
Delivery_person_ID                MYSRES02DEL02
Delivery_person_Age                   21.000000
Delivery_person_Ratings                4.800000
Restaurant_latitude                   12.304569
Restaurant_longitude                  76.643622
Delivery_location_latitude            12.324569
Delivery_location_longitude           76.663622
Order_Date                           17-03-2022
Time_Orderd                               10:20
Time_Order_picked                         10:30
Weather conditions                       Stormy
Road_traffic_density                        Low
Vehicle_condition                             2
Type_of_order                            Drinks
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      14.000000
Name: 42836, dtype: object
