ID                                       0x4f70
Delivery_person_ID                SURRES17DEL01
Delivery_person_Age                   32.000000
Delivery_person_Ratings                4.600000
Restaurant_latitude                   21.149569
Restaurant_longitude                  72.772697
Delivery_location_latitude            21.189569
Delivery_location_longitude           72.812697
Order_Date                           01-04-2022
Time_Orderd                               13:30
Time_Order_picked                         13:35
Weather conditions                       Stormy
Road_traffic_density                       High
Vehicle_condition                             2
Type_of_order                              Meal
Type_of_vehicle                electric_scooter
multiple_deliveries                    0.000000
Festival                                     No
City                              Metropolitian
Time_taken (min)                      29.000000
Name: 29793, dtype: object
