ID                                     0x53e9
Delivery_person_ID             INDORES20DEL01
Delivery_person_Age                 20.000000
Delivery_person_Ratings              4.400000
Restaurant_latitude                 22.732225
Restaurant_longitude                75.874765
Delivery_location_latitude          22.802225
Delivery_location_longitude         75.944765
Order_Date                         29-03-2022
Time_Orderd                             20:25
Time_Order_picked                       20:35
Weather conditions                        Fog
Road_traffic_density                      Jam
Vehicle_condition                           2
Type_of_order                          Drinks
Type_of_vehicle                    motorcycle
multiple_deliveries                  0.000000
Festival                                   No
City                            Metropolitian
Time_taken (min)                    43.000000
Name: 15401, dtype: object
