ID                                    0xc007
Delivery_person_ID             BHPRES16DEL03
Delivery_person_Age                      NaN
Delivery_person_Ratings                  NaN
Restaurant_latitude               -23.264015
Restaurant_longitude              -77.408236
Delivery_location_latitude         23.294015
Delivery_location_longitude        77.438236
Order_Date                        15-02-2022
Time_Orderd                              NaN
Time_Order_picked                      23:10
Weather conditions                    Stormy
Road_traffic_density                     Low
Vehicle_condition                          2
Type_of_order                           Meal
Type_of_vehicle                      scooter
multiple_deliveries                 1.000000
Festival                                  No
City                           Metropolitian
Time_taken (min)                   28.000000
Name: 8153, dtype: object
